JOBS: 
Id = 0, Burst Time = 29, Remaining Time = 29, Priority = 6
JOB ID: 120, Start time = 28422, End time = 28447, Priority = 8, Remaining Time = 56
JOB ID: 291, Start time = 28447, End time = 28470, Priority = 8, Remaining Time = 0
JOB ID: 749, Start time = 28470, End time = 28495, Priority = 8, Remaining Time = 30
JOB ID: 104, Start time = 28495, End time = 28520, Priority = 8, Remaining Time = 37
JOB ID: 751, Start time = 28520, End time = 28545, Priority = 8, Remaining Time = 18
JOB ID: 585, Start time = 28545, End time = 28570, Priority = 8, Remaining Time = 40
JOB ID: 843, Start time = 28570, End time = 28595, Priority = 8, Remaining Time = 5
JOB ID: 665, Start time = 28595, End time = 28620, Priority = 8, Remaining Time = 62
JOB ID: 295, Start time = 28620, End time = 28645, Priority = 8, Remaining Time = 62
JOB ID: 296, Start time = 28645, End time = 28670, Priority = 8, Remaining Time = 5
JOB ID: 122, Start time = 28670, End time = 28695, Priority = 8, Remaining Time = 43
JOB ID: 516, Start time = 28695, End time = 28720, Priority = 8, Remaining Time = 50
JOB ID: 759, Start time = 28720, End time = 28745, Priority = 8, Remaining Time = 19
JOB ID: 105, Start time = 28745, End time = 28758, Priority = 8, Remaining Time = 0
JOB ID: 951, Start time = 28758, End time = 28783, Priority = 8, Remaining Time = 11
JOB ID: 395, Start time = 28783, End time = 28808, Priority = 8, Remaining Time = 41
JOB ID: 299, Start time = 28808, End time = 28833, Priority = 8, Remaining Time = 66
JOB ID: 91, Start time = 28833, End time = 28858, Priority = 8, Remaining Time = 65
JOB ID: 856, Start time = 28858, End time = 28883, Priority = 8, Remaining Time = 44
JOB ID: 956, Start time = 28883, End time = 28908, Priority = 8, Remaining Time = 50
JOB ID: 398, Start time = 28908, End time = 28933, Priority = 8, Remaining Time = 38
JOB ID: 218, Start time = 28933, End time = 28958, Priority = 8, Remaining Time = 64
JOB ID: 16, Start time = 28958, End time = 28983, Priority = 8, Remaining Time = 30
JOB ID: 73, Start time = 28983, End time = 28993, Priority = 8, Remaining Time = 0
JOB ID: 10, Start time = 28993, End time = 29018, Priority = 8, Remaining Time = 74
JOB ID: 962, Start time = 29018, End time = 29043, Priority = 8, Remaining Time = 10
JOB ID: 681, Start time = 29043, End time = 29068, Priority = 8, Remaining Time = 26
JOB ID: 259, Start time = 29068, End time = 29080, Priority = 8, Remaining Time = 0
JOB ID: 464, Start time = 29080, End time = 29095, Priority = 8, Remaining Time = 0
JOB ID: 260, Start time = 29095, End time = 29120, Priority = 8, Remaining Time = 21
JOB ID: 405, Start time = 29120, End time = 29145, Priority = 8, Remaining Time = 39
JOB ID: 867, Start time = 29145, End time = 29170, Priority = 8, Remaining Time = 30
JOB ID: 531, Start time = 29170, End time = 29195, Priority = 8, Remaining Time = 68
JOB ID: 970, Start time = 29195, End time = 29220, Priority = 8, Remaining Time = 3
JOB ID: 869, Start time = 29220, End time = 29245, Priority = 8, Remaining Time = 11
JOB ID: 606, Start time = 29245, End time = 29259, Priority = 8, Remaining Time = 0
JOB ID: 356, Start time = 29259, End time = 29284, Priority = 8, Remaining Time = 64
JOB ID: 167, Start time = 29284, End time = 29309, Priority = 8, Remaining Time = 5
JOB ID: 358, Start time = 29309, End time = 29334, Priority = 8, Remaining Time = 5
JOB ID: 224, Start time = 29334, End time = 29349, Priority = 8, Remaining Time = 0
JOB ID: 411, Start time = 29349, End time = 29362, Priority = 8, Remaining Time = 0
JOB ID: 412, Start time = 29362, End time = 29378, Priority = 8, Remaining Time = 0
JOB ID: 146, Start time = 29378, End time = 29380, Priority = 8, Remaining Time = 0
JOB ID: 361, Start time = 29380, End time = 29405, Priority = 8, Remaining Time = 43
JOB ID: 983, Start time = 29405, End time = 29430, Priority = 8, Remaining Time = 2
JOB ID: 787, Start time = 29430, End time = 29455, Priority = 8, Remaining Time = 70
JOB ID: 476, Start time = 29455, End time = 29480, Priority = 8, Remaining Time = 56
JOB ID: 477, Start time = 29480, End time = 29481, Priority = 8, Remaining Time = 0
JOB ID: 169, Start time = 29481, End time = 29503, Priority = 8, Remaining Time = 0
JOB ID: 51, Start time = 29503, End time = 29528, Priority = 8, Remaining Time = 50
JOB ID: 40, Start time = 29528, End time = 29536, Priority = 8, Remaining Time = 0
JOB ID: 547, Start time = 29536, End time = 29561, Priority = 8, Remaining Time = 35
JOB ID: 420, Start time = 29561, End time = 29577, Priority = 8, Remaining Time = 0
JOB ID: 995, Start time = 29577, End time = 29602, Priority = 8, Remaining Time = 64
JOB ID: 97, Start time = 29602, End time = 29627, Priority = 8, Remaining Time = 35
JOB ID: 46, Start time = 29627, End time = 29652, Priority = 8, Remaining Time = 29
JOB ID: 231, Start time = 29652, End time = 29677, Priority = 8, Remaining Time = 74
JOB ID: 199, Start time = 29677, End time = 29702, Priority = 8, Remaining Time = 69
JOB ID: 553, restart time = 29702, End time = 29717, Priority = 8, Remaining Time = 0
JOB ID: 895, restart time = 29717, End time = 29742, Priority = 8, Remaining Time = 38
JOB ID: 487, restart time = 29742, End time = 29767, Priority = 8, Remaining Time = 47
JOB ID: 201, restart time = 29767, End time = 29792, Priority = 8, Remaining Time = 27
JOB ID: 202, restart time = 29792, End time = 29801, Priority = 8, Remaining Time = 0
JOB ID: 490, restart time = 29801, End time = 29826, Priority = 8, Remaining Time = 48
JOB ID: 491, restart time = 29826, End time = 29849, Priority = 8, Remaining Time = 0
JOB ID: 809, restart time = 29849, End time = 29874, Priority = 8, Remaining Time = 16
JOB ID: 132, restart time = 29874, End time = 29899, Priority = 8, Remaining Time = 11
JOB ID: 813, restart time = 29899, End time = 29909, Priority = 8, Remaining Time = 0
JOB ID: 563, restart time = 29909, End time = 29934, Priority = 8, Remaining Time = 20
JOB ID: 377, restart time = 29934, End time = 29959, Priority = 8, Remaining Time = 32
JOB ID: 243, restart time = 29959, End time = 29967, Priority = 8, Remaining Time = 0
JOB ID: 80, restart time = 29967, End time = 29992, Priority = 8, Remaining Time = 16
JOB ID: 572, restart time = 29992, End time = 30013, Priority = 8, Remaining Time = 0
JOB ID: 920, restart time = 30013, End time = 30038, Priority = 8, Remaining Time = 25
JOB ID: 286, restart time = 30038, End time = 30063, Priority = 8, Remaining Time = 13
JOB ID: 288, restart time = 30063, End time = 30088, Priority = 8, Remaining Time = 3
JOB ID: 737, restart time = 30088, End time = 30104, Priority = 8, Remaining Time = 0
JOB ID: 927, restart time = 30104, End time = 30128, Priority = 8, Remaining Time = 0
JOB ID: 739, restart time = 30128, End time = 30149, Priority = 8, Remaining Time = 0
JOB ID: 338, restart time = 30149, End time = 30174, Priority = 8, Remaining Time = 18
JOB ID: 444, restart time = 30174, End time = 30199, Priority = 8, Remaining Time = 12
JOB ID: 339, restart time = 30199, End time = 30224, Priority = 8, Remaining Time = 44
JOB ID: 934, restart time = 30224, End time = 30237, Priority = 8, Remaining Time = 0
JOB ID: 581, restart time = 30237, End time = 30262, Priority = 8, Remaining Time = 8
JOB ID: 120, restart time = 30262, End time = 30287, Priority = 8, Remaining Time = 31
JOB ID: 749, restart time = 30287, End time = 30312, Priority = 8, Remaining Time = 5
JOB ID: 104, restart time = 30312, End time = 30337, Priority = 8, Remaining Time = 12
JOB ID: 751, restart time = 30337, End time = 30355, Priority = 8, Remaining Time = 0
JOB ID: 585, restart time = 30355, End time = 30380, Priority = 8, Remaining Time = 15
JOB ID: 843, restart time = 30380, End time = 30385, Priority = 8, Remaining Time = 0
JOB ID: 665, restart time = 30385, End time = 30410, Priority = 8, Remaining Time = 37
JOB ID: 295, restart time = 30410, End time = 30435, Priority = 8, Remaining Time = 37
JOB ID: 296, restart time = 30435, End time = 30440, Priority = 8, Remaining Time = 0
JOB ID: 122, restart time = 30440, End time = 30465, Priority = 8, Remaining Time = 18
JOB ID: 516, restart time = 30465, End time = 30490, Priority = 8, Remaining Time = 25
JOB ID: 759, restart time = 30490, End time = 30509, Priority = 8, Remaining Time = 0
JOB ID: 951, restart time = 30509, End time = 30520, Priority = 8, Remaining Time = 0
JOB ID: 395, restart time = 30520, End time = 30545, Priority = 8, Remaining Time = 16
JOB ID: 299, restart time = 30545, End time = 30570, Priority = 8, Remaining Time = 41
JOB ID: 91, restart time = 30570, End time = 30595, Priority = 8, Remaining Time = 40
JOB ID: 856, restart time = 30595, End time = 30620, Priority = 8, Remaining Time = 19
JOB ID: 956, restart time = 30620, End time = 30645, Priority = 8, Remaining Time = 25
JOB ID: 398, restart time = 30645, End time = 30670, Priority = 8, Remaining Time = 13
JOB ID: 218, restart time = 30670, End time = 30695, Priority = 8, Remaining Time = 39
JOB ID: 16, restart time = 30695, End time = 30720, Priority = 8, Remaining Time = 5
JOB ID: 10, restart time = 30720, End time = 30745, Priority = 8, Remaining Time = 49
JOB ID: 962, restart time = 30745, End time = 30755, Priority = 8, Remaining Time = 0
JOB ID: 681, restart time = 30755, End time = 30780, Priority = 8, Remaining Time = 1
JOB ID: 260, restart time = 30780, End time = 30801, Priority = 8, Remaining Time = 0
JOB ID: 405, restart time = 30801, End time = 30826, Priority = 8, Remaining Time = 14
JOB ID: 867, restart time = 30826, End time = 30851, Priority = 8, Remaining Time = 5
JOB ID: 531, restart time = 30851, End time = 30876, Priority = 8, Remaining Time = 43
JOB ID: 970, restart time = 30876, End time = 30879, Priority = 8, Remaining Time = 0
JOB ID: 869, restart time = 30879, End time = 30890, Priority = 8, Remaining Time = 0
JOB ID: 356, restart time = 30890, End time = 30915, Priority = 8, Remaining Time = 39
JOB ID: 167, restart time = 30915, End time = 30920, Priority = 8, Remaining Time = 0
JOB ID: 358, restart time = 30920, End time = 30925, Priority = 8, Remaining Time = 0
JOB ID: 361, restart time = 30925, End time = 30950, Priority = 8, Remaining Time = 18
JOB ID: 983, restart time = 30950, End time = 30952, Priority = 8, Remaining Time = 0
JOB ID: 787, restart time = 30952, End time = 30977, Priority = 8, Remaining Time = 45
JOB ID: 476, restart time = 30977, End time = 31002, Priority = 8, Remaining Time = 31
JOB ID: 51, restart time = 31002, End time = 31027, Priority = 8, Remaining Time = 25
JOB ID: 547, restart time = 31027, End time = 31052, Priority = 8, Remaining Time = 10
JOB ID: 995, restart time = 31052, End time = 31077, Priority = 8, Remaining Time = 39
JOB ID: 97, restart time = 31077, End time = 31102, Priority = 8, Remaining Time = 10
JOB ID: 46, restart time = 31102, End time = 31127, Priority = 8, Remaining Time = 4
JOB ID: 231, restart time = 31127, End time = 31152, Priority = 8, Remaining Time = 49
JOB ID: 199, restart time = 31152, End time = 31177, Priority = 8, Remaining Time = 44
JOB ID: 895, restart time = 31177, End time = 31202, Priority = 8, Remaining Time = 13
JOB ID: 487, restart time = 31202, End time = 31227, Priority = 8, Remaining Time = 22
JOB ID: 201, restart time = 31227, End time = 31252, Priority = 8, Remaining Time = 2
JOB ID: 490, restart time = 31252, End time = 31277, Priority = 8, Remaining Time = 23
JOB ID: 809, restart time = 31277, End time = 31293, Priority = 8, Remaining Time = 0
JOB ID: 132, restart time = 31293, End time = 31304, Priority = 8, Remaining Time = 0
JOB ID: 563, restart time = 31304, End time = 31324, Priority = 8, Remaining Time = 0
JOB ID: 377, restart time = 31324, End time = 31349, Priority = 8, Remaining Time = 7
JOB ID: 80, restart time = 31349, End time = 31365, Priority = 8, Remaining Time = 0
JOB ID: 920, restart time = 31365, End time = 31390, Priority = 8, Remaining Time = 0
JOB ID: 286, restart time = 31390, End time = 31403, Priority = 8, Remaining Time = 0
JOB ID: 288, restart time = 31403, End time = 31406, Priority = 8, Remaining Time = 0
JOB ID: 338, restart time = 31406, End time = 31424, Priority = 8, Remaining Time = 0
JOB ID: 444, restart time = 31424, End time = 31436, Priority = 8, Remaining Time = 0
JOB ID: 339, restart time = 31436, End time = 31461, Priority = 8, Remaining Time = 19
JOB ID: 581, restart time = 31461, End time = 31469, Priority = 8, Remaining Time = 0
JOB ID: 120, restart time = 31469, End time = 31494, Priority = 8, Remaining Time = 6
JOB ID: 749, restart time = 31494, End time = 31499, Priority = 8, Remaining Time = 0
JOB ID: 104, restart time = 31499, End time = 31511, Priority = 8, Remaining Time = 0
JOB ID: 585, restart time = 31511, End time = 31526, Priority = 8, Remaining Time = 0
JOB ID: 665, restart time = 31526, End time = 31551, Priority = 8, Remaining Time = 12
JOB ID: 295, restart time = 31551, End time = 31576, Priority = 8, Remaining Time = 12
JOB ID: 122, restart time = 31576, End time = 31594, Priority = 8, Remaining Time = 0
JOB ID: 516, restart time = 31594, End time = 31619, Priority = 8, Remaining Time = 0
JOB ID: 395, restart time = 31619, End time = 31635, Priority = 8, Remaining Time = 0
JOB ID: 299, restart time = 31635, End time = 31660, Priority = 8, Remaining Time = 16
JOB ID: 91, restart time = 31660, End time = 31685, Priority = 8, Remaining Time = 15
JOB ID: 856, restart time = 31685, End time = 31704, Priority = 8, Remaining Time = 0
JOB ID: 956, restart time = 31704, End time = 31729, Priority = 8, Remaining Time = 0
JOB ID: 398, restart time = 31729, End time = 31742, Priority = 8, Remaining Time = 0
JOB ID: 218, restart time = 31742, End time = 31767, Priority = 8, Remaining Time = 14
JOB ID: 16, restart time = 31767, End time = 31772, Priority = 8, Remaining Time = 0
JOB ID: 10, restart time = 31772, End time = 31797, Priority = 8, Remaining Time = 24
JOB ID: 681, restart time = 31797, End time = 31798, Priority = 8, Remaining Time = 0
JOB ID: 405, restart time = 31798, End time = 31812, Priority = 8, Remaining Time = 0
JOB ID: 867, restart time = 31812, End time = 31817, Priority = 8, Remaining Time = 0
JOB ID: 531, restart time = 31817, End time = 31842, Priority = 8, Remaining Time = 18
JOB ID: 356, restart time = 31842, End time = 31867, Priority = 8, Remaining Time = 14
JOB ID: 361, restart time = 31867, End time = 31885, Priority = 8, Remaining Time = 0
JOB ID: 787, restart time = 31885, End time = 31910, Priority = 8, Remaining Time = 20
JOB ID: 476, restart time = 31910, End time = 31935, Priority = 8, Remaining Time = 6
JOB ID: 51, restart time = 31935, End time = 31960, Priority = 8, Remaining Time = 0
JOB ID: 547, restart time = 31960, End time = 31970, Priority = 8, Remaining Time = 0
JOB ID: 995, restart time = 31970, End time = 31995, Priority = 8, Remaining Time = 14
JOB ID: 97, restart time = 31995, End time = 32005, Priority = 8, Remaining Time = 0
JOB ID: 46, restart time = 32005, End time = 32009, Priority = 8, Remaining Time = 0
JOB ID: 231, restart time = 32009, End time = 32034, Priority = 8, Remaining Time = 24
JOB ID: 199, restart time = 32034, End time = 32059, Priority = 8, Remaining Time = 19
JOB ID: 895, restart time = 32059, End time = 32072, Priority = 8, Remaining Time = 0
JOB ID: 487, restart time = 32072, End time = 32094, Priority = 8, Remaining Time = 0
JOB ID: 201, restart time = 32094, End time = 32096, Priority = 8, Remaining Time = 0
JOB ID: 490, restart time = 32096, End time = 32119, Priority = 8, Remaining Time = 0
JOB ID: 377, restart time = 32119, End time = 32126, Priority = 8, Remaining Time = 0
JOB ID: 339, restart time = 32126, End time = 32145, Priority = 8, Remaining Time = 0
JOB ID: 120, restart time = 32145, End time = 32151, Priority = 8, Remaining Time = 0
JOB ID: 665, restart time = 32151, End time = 32163, Priority = 8, Remaining Time = 0
JOB ID: 295, restart time = 32163, End time = 32175, Priority = 8, Remaining Time = 0
JOB ID: 299, restart time = 32175, End time = 32191, Priority = 8, Remaining Time = 0
JOB ID: 91, restart time = 32191, End time = 32206, Priority = 8, Remaining Time = 0
